Record Type,VIN,Registration Class,City,State,Zip,County,Model Year,Make,Body Type,Fuel Type,Unladen Weight,Maximum Gross Weight,Passengers,Reg Valid Date,Reg Expiration Date,Color,Scofflaw Indicator,Suspension Indicator,Revocation Indicator
VEH ,1J4GW48S23C513760,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2003,JEEP ,SUBN,GAS     ,"4,008",,,2/26/2019,4/16/2020,GY   ,N,N,N
VEH ,1J4GW48S11C550084,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2001,JEEP ,SUBN,GAS     ,"4,079",,,7/3/2018,6/8/2020,GY   ,N,N,N
VEH ,1J4GW48S04C432581,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2004,JEEP ,SUBN,GAS     ,"3,888",,,6/21/2019,9/14/2021,GY   ,N,N,N
VEH ,1J4GW48S04C394317,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2004,JEEP ,SUBN,GAS     ,"3,888",,,9/25/2018,9/25/2020,GY   ,N,N,N
VEH ,1J4GW48S04C116937,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2004,JEEP ,SUBN,GAS     ,"4,115",,,8/16/2019,8/15/2021,GY   ,N,N,N
VEH ,1J4GW48S0YC398471,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2000,JEEP ,SUBN,GAS     ,"4,045",,,10/28/2019,10/27/2021,BK   ,N,N,N
VEH ,1J4GW48N22C191405,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2002,JEEP ,SUBN,GAS     ,"3,939",,,9/24/2018,9/28/2020,WH   ,N,N,N
VEH ,1J4GS5878MP804237,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,1991,JEEP ,SUBN,GAS     ,"4,470",,,8/27/2019,11/29/2021,GR   ,N,N,N
VEH ,1J4GR48K56C265936,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2006,JEEP ,SUBN,GAS     ,"4,383",,,12/15/2017,12/14/2019,BK   ,N,N,N
VEH ,1J4GR48K55C589581,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2005,JEEP ,SUBN,GAS     ,"4,335",,,7/14/2018,7/13/2020,BK   ,N,N,N
VEH ,1J4GR48K46C344689,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2006,JEEP ,SUBN,GAS     ,"4,383",,,6/12/2018,6/11/2020,BK   ,N,N,N
VEH ,1J4GR48K16C259955,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2006,JEEP ,SUBN,GAS     ,"4,383",,,3/12/2018,4/25/2020,BK   ,N,N,N
VEH ,1J4GR48KX5C506033,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2005,JEEP ,SUBN,GAS     ,"4,435",,,7/9/2018,7/8/2020,BK   ,N,N,N
VEH ,1J4GL58K66W179749,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2006,JEEP ,SUBN,GAS     ,"3,874",,,9/17/2019,11/3/2021,BL   ,N,N,N
VEH ,1J4GL58K52W143075,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2002,JEEP ,SUBN,GAS     ,"3,975",,,10/3/2019,10/6/2021,GY   ,N,N,N
VEH ,1J4GL58K23W712630,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2003,JEEP ,SUBN,GAS     ,"3,931",,,11/16/2017,11/17/2019,BK   ,N,N,N
VEH ,1J4GL58K05W619415,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2005,JEEP ,SUBN,GAS     ,"4,146",,,4/29/2019,4/28/2021,TN   ,N,N,N
VEH ,1J4GL58K05W501039,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2005,JEEP ,SUBN,GAS     ,"3,893",,,10/5/2018,10/4/2020,TN   ,N,N,N
VEH ,1J4GL58K04W105885,SRF,KATONAH        ,NY,10536,WESTCHESTER ,2004,JEEP ,SUBN,GAS     ,"3,892",,,4/1/2019,5/27/2021,BK   ,N,N,N
VEH ,1J4GL48K97W574777,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2007,JEEP ,SUBN,GAS     ,"3,825",,,4/9/2018,4/18/2020,BK   ,N,N,N
VEH ,1J4GL48K85W609242,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2005,JEEP ,SUBN,GAS     ,"3,887",,,7/23/2018,7/29/2020,BR   ,N,N,N
VEH ,1J4GL48K76W208251,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2006,JEEP ,SUBN,GAS     ,"3,845",,,6/8/2019,6/7/2021,GY   ,N,N,N
VEH ,1J4GL48K63W551743,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2003,JEEP ,SUBN,GAS     ,"3,805",,,5/24/2019,5/23/2021,BL   ,N,N,N
VEH ,1J4GL48K62W325622,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2002,JEEP ,SUBN,GAS     ,"3,851",,,8/14/2018,8/19/2020,BK   ,N,N,N
VEH ,1J4GL48K45W570066,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2005,JEEP ,SUBN,GAS     ,"3,887",,,1/16/2018,1/15/2020,BL   ,N,N,N
VEH ,1J4GL48K44W189395,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2004,JEEP ,SUBN,GAS     ,"3,810",,,9/5/2019,10/29/2021,BK   ,N,N,N
VEH ,1J4GL48K25W535025,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2005,JEEP ,SUBN,GAS     ,"3,887",,,5/16/2018,6/9/2020,BL   ,N,N,N
VEH ,1J4GL48K24W107728,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2004,JEEP ,SUBN,GAS     ,"3,810",,,6/26/2019,8/5/2021,GR   ,N,N,N
VEH ,1J4GL48K23W684287,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2003,JEEP ,SUBN,GAS     ,"3,805",,,1/2/2019,3/26/2021,GY   ,N,N,N
VEH ,1J4GL48K22W209110,SRF,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2002,JEEP ,SUBN,GAS     ,"3,886",,,8/23/2018,10/8/2020,WH   ,N,N,N
VEH ,1J4GL48K14W270208,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2004,JEEP ,SUBN,GAS     ,"3,810",,,6/19/2019,6/18/2021,GY   ,N,N,N
VEH ,1J4GL48K14W259984,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2004,JEEP ,SUBN,GAS     ,"3,810",,,11/20/2018,2/2/2021,TN   ,N,N,N
VEH ,1J4GL48K14W206718,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2004,JEEP ,SUBN,GAS     ,"3,810",,,6/24/2018,7/1/2020,BL   ,N,N,N
VEH ,1J4GL48K14W110054,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2004,JEEP ,SUBN,GAS     ,"3,810",,,12/14/2018,12/14/2020,GY   ,N,N,N
VEH ,1J4GA69187L213419,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2007,JEEP ,SUBN,GAS     ,"4,314",,,6/24/2019,8/22/2021,GY   ,N,N,N
VEH ,1J4GA59198L508654,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2008,JEEP ,SUBN,GAS     ,"4,241",,,12/18/2018,6/10/2020,GR   ,N,N,N
VEH ,1J4GA59137L212804,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2007,JEEP ,SUBN,GAS     ,"4,294",,,12/8/2017,12/7/2019,GY   ,N,N,N
VEH ,1J4GA59119L742160,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2009,JEEP ,SUBN,GAS     ,"4,319",,,9/27/2018,10/30/2020,BK   ,N,N,N
VEH ,1J4GA39198L607138,SRF,BEDFORD        ,NY,10506,WESTCHESTER ,2008,JEEP ,SUBN,GAS     ,"4,075",,,8/29/2018,8/11/2020,YW   ,N,N,N
VEH ,1J4GA39189L788301,SRF,BEDFORD        ,NY,10506,WESTCHESTER ,2009,JEEP ,SUBN,GAS     ,"4,125",,,9/30/2019,9/26/2021,RD   ,N,N,N
VEH ,1J4GA39189L776049,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2009,JEEP ,SUBN,GAS     ,"4,125",,,12/19/2017,11/5/2019,BK   ,N,N,N
VEH ,1J4GA39187L145251,ORG,KATONAH        ,NY,10536,WESTCHESTER ,2007,JEEP ,SUBN,GAS     ,"4,061",,,2/3/2019,1/14/2021,BK   ,N,N,N
VEH ,1J4GA39167L101068,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2007,JEEP ,SUBN,GAS     ,"4,061",,,5/28/2019,8/28/2021,GR   ,N,N,N
VEH ,1J4GA39118L510032,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2008,JEEP ,SUBN,GAS     ,"4,080",,,11/13/2018,11/22/2020,GR   ,N,N,N
VEH ,1J4GA2D18AL227473,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2010,JEEP ,SUBN,GAS     ,"3,743",,,9/4/2018,10/17/2020,BK   ,N,N,N
VEH ,1J4GA2D15BL596180,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2011,JEEP ,SUBN,GAS     ,"3,780",,,11/30/2018,1/13/2021,TN   ,N,N,N
VEH ,1J4GA2D11BL602346,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2011,JEEP ,SUBN,GAS     ,"3,780",,,2/28/2019,12/30/2020,GY   ,N,N,N
VEH ,1J4GA2D11AL216153,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2010,JEEP ,SUBN,GAS     ,"3,743",,,10/22/2019,1/10/2022,GR   ,N,N,N
VEH ,1J4FY49S2VP544376,SRF,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,1997,JEEP ,SUBN,GAS     ,"3,543",,,6/19/2019,6/12/2021,WH   ,N,N,N
VEH ,1J4FY29SXPP210135,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,1993,JEEP ,SUBN,GAS     ,"3,084",,,4/5/2019,4/4/2021,TN   ,N,N,N
VEH ,1J4FY29P3WP752624,PAS,KATONAH        ,NY,10536,WESTCHESTER ,1998,JEEP ,SUBN,GAS     ,"3,186",,,4/16/2018,11/23/2019,RD   ,N,N,N
VEH ,1J4FY29P2WP756891,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,1998,JEEP ,SUBN,GAS     ,"3,163",,,9/28/2018,9/27/2020,RD   ,N,N,N
VEH ,1J4FY29P0VP505382,PAS,SBEDFORD HILLS ,NY,10507,WESTCHESTER ,1997,JEEP ,SUBN,GAS     ,"3,259",,,4/30/2018,5/21/2020,GY   ,N,N,N
VEH ,1J4FY19S9XP401197,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,1999,JEEP ,SUBN,GAS     ,"3,143",,,12/18/2018,2/2/2021,RD   ,N,N,N
VEH ,1J4FY19S8WP735672,PAS,KATONAH        ,NY,10536,WESTCHESTER ,1998,JEEP ,SUBN,GAS     ,"3,377",,,10/9/2018,11/3/2020,RD   ,N,N,N
VEH ,1J4FY19S5XP426954,PAS,KATONAH        ,NY,10536,WESTCHESTER ,1999,JEEP ,2DSD,GAS     ,"3,591",,,2/26/2019,5/26/2021,BK   ,N,N,N
VEH ,1J4FY19S3XP472699,SRF,KATONAH        ,NY,10536,WESTCHESTER ,1999,JEEP ,SUBN,GAS     ,"3,421",,,4/5/2019,4/7/2021,RD   ,N,N,N
VEH ,1J4FY19S0VP538154,PAS,KATONAH        ,NY,10536,WESTCHESTER ,1997,JEEP ,2DSD,GAS     ,"3,322",,,4/22/2018,6/8/2020,GR   ,N,N,N
VEH ,1J4FY19P4SP238270,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,1995,JEEP ,SUBN,GAS     ,"2,861",,,4/10/2019,4/9/2021,GR   ,N,N,N
VEH ,1J4FY19P1PP214872,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,1993,JEEP ,SUBN,GAS     ,"2,935",,,11/5/2018,11/16/2020,RD   ,N,N,N
VEH ,1J4FY19P1PP203094,PAS,KATONAH        ,NY,10536,WESTCHESTER ,1993,JEEP ,SUBN,GAS     ,"2,860",,,6/20/2018,9/7/2020,RD   ,N,N,N
VEH ,1J4FJ67S0VL535802,PAS,KATONAH        ,NY,10536,WESTCHESTER ,1997,JEEP ,SUBN,GAS     ,"3,440",,,8/17/2018,8/16/2020,BL   ,N,N,N
VEH ,1J4FF68S7XL668463,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,1999,JEEP ,SUBN,GAS     ,"3,503",,,4/2/2018,2/19/2020,BL   ,N,N,N
VEH ,1J4FF68S6XL605905,PAS,KATONAH        ,NY,10536,WESTCHESTER ,1999,JEEP ,SUBN,GAS     ,"3,497",,,9/18/2019,10/24/2021,RD   ,N,N,N
VEH ,1J4FF68S4XL568854,PAS,KATONAH        ,NY,10536,WESTCHESTER ,1999,JEEP ,SUBN,GAS     ,"3,503",,,5/29/2018,5/28/2020,RD   ,N,N,N
VEH ,1J4FF68S2YL251320,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2000,JEEP ,SUBN,GAS     ,"3,610",,,2/23/2018,3/18/2020,GR   ,N,N,N
VEH ,1J4FF68S2XL550143,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,1999,JEEP ,SUBN,GAS     ,"3,486",,,12/15/2017,1/20/2020,WH   ,N,N,N
VEH ,1J4FF48S81L500438,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2001,JEEP ,SUBN,GAS     ,"3,146",,,6/15/2018,7/18/2020,RD   ,N,N,N
VEH ,1J4FF48S71L623275,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2001,JEEP ,SUBN,GAS     ,"3,249",,,10/11/2018,10/10/2020,WH   ,N,N,N
VEH ,1J4FF48S71L554085,PAS,BEDFORD HLS    ,NY,10507,WESTCHESTER ,2001,JEEP ,SUBN,GAS     ,"3,493",,,2/4/2018,4/25/2020,BL   ,N,N,N
VEH ,1J4FF48S21L529949,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2001,JEEP ,SUBN,GAS     ,"3,487",,,9/17/2018,9/19/2020,RD   ,N,N,N
VEH ,1J4FF48S11L512625,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2001,JEEP ,SUBN,GAS     ,"3,473",,,9/6/2019,9/28/2021,BL   ,N,N,N
VEH ,1J4FF48SXYL267060,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2000,JEEP ,SUBN,GAS     ,"3,485",,,7/18/2019,5/9/2021,GY   ,N,N,N
VEH ,1J4FF48SXYL215640,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2000,JEEP ,SUBN,GAS     ,"3,483",,,10/29/2019,9/24/2021,BK   ,N,N,N
VEH ,1J4FF28B19D145851,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2009,JEEP ,SUBN,GAS     ,"3,179",,,9/25/2019,9/24/2021,BK   ,N,N,N
VEH ,1J4FA69S84P727764,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2004,JEEP ,SUBN,GAS     ,"3,620",,,1/29/2019,4/30/2021,TN   ,N,N,N
VEH ,1J4FA69S55P305629,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2005,JEEP ,SUBN,GAS     ,"3,658",,,8/30/2019,9/26/2021,WH   ,N,N,N
VEH ,1J4FA69S25P344498,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2005,JEEP ,SUBN,GAS     ,"3,658",,,3/26/2019,1/7/2021,TN   ,N,N,N
VEH ,1J4FA69S24P706036,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2004,JEEP ,SUBN,GAS     ,"3,620",,,9/23/2019,10/23/2021,BL   ,N,N,N
VEH ,1J4FA69S14P750142,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2004,JEEP ,SUBN,GAS     ,"3,620",,,8/9/2019,8/8/2021,GR   ,N,N,N
VEH ,1J4FA64S95P382706,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2005,JEEP ,SUBN,GAS     ,"2,850",,,5/21/2019,7/9/2021,TN   ,N,N,N
VEH ,1J4FA64S56P743317,SRF,BEDFORD        ,NY,10506,WESTCHESTER ,2006,JEEP ,SUBN,GAS     ,"3,801",,,2/22/2018,2/24/2020,BL   ,N,N,N
VEH ,1J4FA59S14P730144,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2004,JEEP ,SUBN,GAS     ,"3,477",,,4/6/2018,4/27/2020,GR   ,N,N,N
VEH ,1J4FA54109L778943,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2009,JEEP ,SUBN,GAS     ,"3,947",,,6/19/2018,9/7/2020,GY   ,N,N,N
VEH ,1J4FA49S91P353701,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2001,JEEP ,SUBN,GAS     ,"3,207",,,9/26/2019,9/25/2021,GY   ,N,N,N
VEH ,1J4FA49S84P775382,SRF,KATONAH        ,NY,10536,WESTCHESTER ,2004,JEEP ,SUBN,GAS     ,"3,741",,,3/27/2018,5/24/2020,GY   ,N,N,N
VEH ,1J4FA49S21P353703,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2001,JEEP ,SUBN,GAS     ,"3,207",,,3/18/2019,6/7/2021,BL   ,N,N,N
VEH ,1J4FA49SX4P802114,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2004,JEEP ,SUBN,GAS     ,"3,343",,,7/16/2018,8/28/2020,TN   ,N,N,N
VEH ,1J4FA49SX4P723705,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2004,JEEP ,SUBN,GAS     ,"3,343",,,7/11/2019,8/25/2021,TN   ,N,N,N
VEH ,1J4FA44S85P306009,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2005,JEEP ,2DSD,GAS     ,"3,555",,,8/21/2018,8/31/2020,BK   ,N,N,N
VEH ,1J4FA44S65P305909,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2005,JEEP ,SUBN,GAS     ,"3,555",,,11/17/2018,11/1/2020,BK   ,N,N,N
VEH ,1J4FA44S56P703114,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2006,JEEP ,SUBN,GAS     ,"3,579",,,4/25/2019,10/19/2020,OR   ,N,N,N
VEH ,1J4FA44S06P708494,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2006,JEEP ,SUBN,GAS     ,"3,579",,,9/21/2019,9/13/2021,BK   ,N,N,N
VEH ,1J4FA39S85P321113,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2005,JEEP ,SUBN,GAS     ,"3,328",,,3/23/2018,3/22/2020,RD   ,N,N,N
VEH ,1J4FA39S56P760299,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2006,JEEP ,SUBN,GAS     ,"3,331",,,1/27/2018,1/23/2020,WH   ,N,N,N
VEH ,1J4FA39S52P743514,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2002,JEEP ,2DSD,GAS     ,"3,255",,,2/11/2019,2/10/2021,BK   ,N,N,N
VEH ,1J4FA39S45P363259,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2005,JEEP ,SUBN,GAS     ,"3,328",,,10/1/2019,10/2/2021,BL   ,N,N,N
VEH ,1J4FA39S36P735482,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2006,JEEP ,SUBN,GAS     ,"3,331",,,10/10/2019,10/19/2021,WH   ,N,N,N
VEH ,1J4FA39S24P734028,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2004,JEEP ,SUBN,GAS     ,"3,299",,,7/3/2018,8/10/2020,BL   ,N,N,N
VEH ,1J4FA29106P781725,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2006,JEEP ,SUBN,GAS     ,"3,161",,,5/30/2018,7/10/2020,BK   ,N,N,N
VEH ,1J4FA29106P714722,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2006,JEEP ,SUBN,GAS     ,"3,555",,,11/14/2018,11/13/2020,GR   ,N,N,N
VEH ,1J4FA29S76P764106,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2006,JEEP ,SUBN,GAS     ,"3,349",,,5/22/2018,7/16/2020,GY   ,N,N,N
VEH ,1J4FA29P92P723630,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2002,JEEP ,SUBN,GAS     ,"3,013",,,2/7/2019,2/6/2021,GY   ,N,Y,N
VEH ,1J4FA24199L711353,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2009,JEEP ,SUBN,GAS     ,"3,765",,,4/4/2019,4/3/2021,GY   ,N,N,N
VEH ,1J4FA24199L708159,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2009,JEEP ,SUBN,GAS     ,"3,765",,,8/6/2018,9/30/2020,BK   ,N,N,N
VEH ,1J4FA24139L761133,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2009,JEEP ,SUBN,GAS     ,"3,765",,,7/31/2019,6/12/2021,RD   ,N,N,N
VEH ,1J4FA24117L215556,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2007,JEEP ,SUBN,GAS     ,"3,688",,,4/23/2019,6/8/2021,BK   ,N,N,N
VEH ,1J4BA6H14BL580645,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2011,JEEP ,SUBN,GAS     ,"4,390",,,6/25/2019,7/28/2021,BK   ,N,N,N
VEH ,1J4BA5H19AL214088,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2010,JEEP ,SUBN,GAS     ,"3,400",,,10/31/2019,11/18/2021,BK   ,N,N,N
VEH ,1J4BA5H13BL598273,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2011,JEEP ,SUBN,GAS     ,"3,839",,,12/6/2018,12/5/2020,GY   ,N,N,N
VEH ,1J4BA3H14AL102710,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2010,JEEP ,SUBN,GAS     ,"4,300",,,6/17/2019,6/16/2021,BK   ,N,N,N
VEH ,1J4BA3H11BL609842,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2011,JEEP ,SUBN,GAS     ,"4,075",,,6/5/2018,5/25/2020,BL   ,N,N,N
VEH ,1J4BA3H11BL514908,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2011,JEEP ,SUBN,GAS     ,"4,146",,,2/21/2018,5/14/2020,BK   ,N,N,N
VEH ,1J4AA5D14AL225730,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2010,JEEP ,SUBN,GAS     ,"3,910",,,7/25/2019,8/28/2021,WH   ,N,N,N
VEH ,1J4AA5D11AL167219,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2010,JEEP ,SUBN,GAS     ,"3,910",,,2/27/2018,4/12/2020,WH   ,N,N,N
VEH ,1J4AA5D10AL131988,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2010,JEEP ,SUBN,GAS     ,"3,910",,,4/23/2019,7/8/2021,BK   ,N,N,N
VEH ,1J4AA2D16BL521638,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2011,JEEP ,SUBN,GAS     ,"4,000",,,10/30/2018,11/5/2020,BK   ,N,N,N
VEH ,1J4AA2D14BL609264,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2011,JEEP ,SUBN,GAS     ,"3,780",,,11/25/2018,10/16/2020,OR   ,N,N,N
VEH ,1J4AA2D10AL133836,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2010,JEEP ,SUBN,GAS     ,"3,743",,,3/1/2018,2/27/2020,BL   ,N,N,N
VEH ,1JCMT7891JT153733,PAS,KATONAH        ,NY,10536,WESTCHESTER ,1988,JEEP ,4DSD,GAS     ,"3,455",,,3/23/2018,3/22/2020,BK   ,N,N,N
VEH ,1JCCM87E0GT125752,PAS,KATONAH        ,NY,10536,WESTCHESTER ,1986,AMERI,SUBN,GAS     ,"2,929",,,5/21/2018,6/11/2020,BL   ,N,N,N
VEH ,1H57H2B572083    ,PAS,KATONAH        ,NY,10536,WESTCHESTER ,1972,CHEVR,2DSD,GAS     ,"3,543",,,9/30/2019,9/29/2021,BL   ,N,N,N
VEH ,1HTJTSKK19H697928,PSD,KATONAH        ,NY,10536,WESTCHESTER ,2009,INTER,VAN ,GAS     ,"13,750",,,10/20/2014,,WH   ,N,N,N
VEH ,1HGFA16998L054282,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2008,HONDA,4DSD,GAS     ,"2,742",,,1/18/2018,1/6/2020,BK   ,N,N,N
VEH ,1HGFA16848L068355,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2008,HONDA,4DSD,GAS     ,"2,742",,,5/3/2018,4/27/2020,BL   ,N,N,N
VEH ,1HGFA16846L131080,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2006,HONDA,4DSD,GAS     ,"2,740",,,10/30/2019,1/30/2022,BL   ,N,N,N
VEH ,1HGFA16838L033239,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2008,HONDA,4DSD,GAS     ,"2,742",,,6/26/2018,6/25/2020,BL   ,N,N,N
VEH ,1HGFA16826L080341,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2006,HONDA,4DSD,GAS     ,"2,740",,,4/21/2018,4/10/2020,BK   ,N,N,N
VEH ,1HGFA16817L087010,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2007,HONDA,4DSD,GAS     ,"2,743",,,8/30/2018,8/2/2020,WH   ,N,N,N
VEH ,1HGFA16806L122389,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2006,HONDA,4DSD,GAS     ,"2,740",,,6/20/2019,6/26/2021,GY   ,N,N,N
VEH ,1HGFA16599L014945,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2009,HONDA,4DSD,GAS     ,"2,690",,,10/28/2019,10/27/2021,GY   ,N,N,N
VEH ,1HGFA16587L046928,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2007,HONDA,4DSD,GAS     ,"2,687",,,1/3/2019,1/5/2021,GY   ,N,N,N
VEH ,1HGFA16586L017895,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2006,HONDA,4DSD,GAS     ,"2,687",,,10/29/2018,12/18/2020,GY   ,N,N,N
VEH ,1HGFA16567L021395,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2007,HONDA,4DSD,GAS     ,"2,687",,,6/1/2018,6/28/2020,GY   ,N,N,N
VEH ,1HGFA16566L133158,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2006,HONDA,4DSD,GAS     ,"2,687",,,8/29/2019,9/16/2021,GY   ,N,N,N
VEH ,1HGFA16559L014411,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2009,HONDA,4DSD,GAS     ,"2,690",,,6/5/2019,7/21/2021,GY   ,N,N,N
VEH ,1HGFA16539L023561,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2009,HONDA,4DSD,GAS     ,"2,690",,,7/6/2018,7/29/2020,BR   ,N,N,N
VEH ,1HGFA16538L012736,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2008,HONDA,4DSD,GAS     ,"2,687",,,3/26/2019,5/9/2021,RD   ,N,N,N
VEH ,1HGFA16518L020589,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2008,HONDA,4DSD,GAS     ,"2,687",,,8/6/2019,8/6/2021,BL   ,N,N,N
VEH ,1HGFA16516L108328,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2006,HONDA,4DSD,GAS     ,"2,687",,,4/17/2019,4/16/2021,BL   ,N,N,N
VEH ,1HGFA165X8L094870,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2008,HONDA,4DSD,GAS     ,"2,685",,,7/15/2019,6/4/2021,RD   ,N,N,N
